zpid,longitude,latitude,bathrooms,bedrooms,address,price,zipcode,living_area,home_type,rent_zestimate,unit,time_on_zillow
351470419,-87.68769,41.87271,1.0,2.0,2437 W Flournoy St #G,2995.0,60612,1003.0,APARTMENT,,# G,775520000
2056536733,-87.67965,41.883366,2.0,3.0,2110 W Washington Blvd UNIT 4,4600.0,60612,1656.0,APARTMENT,2725.0,Unit 4,776039000
2053535384,-87.68813,41.873222,2.0,2.0,2450 W Flournoy St #3,2600.0,60612,1200.0,APARTMENT,2314.0,# 3,789899000
443183123,-87.68222,41.89335,1.0,2.0,2206 W Erie St #1F,2500.0,60612,873.0,SINGLE_FAMILY,,# 1F,819804000
2055998788,-87.6952,41.881752,1.0,2.0,2733 W Warren Blvd #2,1400.0,60612,,TOWNHOUSE,1492.0,# 2,857610000
2060401649,-87.69866,41.86773,1.0,4.0,1116 S Francisco Ave,2500.0,60612,,TOWNHOUSE,2257.0,,877618000
2061187068,-87.687096,41.891293,3.0,3.0,520 N Western Ave #3C,3650.0,60612,1875.0,APARTMENT,3443.0,# 3C,924979000
65551965,-87.6836,41.878784,2.0,2.0,2254 W Adams St APT 2,1900.0,60612,1250.0,APARTMENT,2213.0,Apt 2,944989000
2071019453,-87.6857,41.87956,2.0,3.0,2345 W Monroe St #4W,3650.0,60612,1800.0,APARTMENT,2871.0,# 4W,1018825000
445725129,-87.69836,41.8826,3.0,3.0,2853 W Washington Blvd #2,2900.0,60612,1700.0,APARTMENT,,# 2,1038016000
2091075561,-87.68028,41.895195,1.0,1.0,2118 W Superior St #1,2800.0,60612,1500.0,APARTMENT,1616.0,# 1,1050898000
2078830486,-87.668976,41.879673,1.0,2.0,113 S Paulina St #1,2500.0,60612,1100.0,APARTMENT,2208.0,# 1,1131080000
87700138,-87.6796,41.87664,1.0,0.0,2113 W Gladys Ave UNIT 1N,1450.0,60612,700.0,APARTMENT,1755.0,Unit 1N,1203520000
444495499,-87.68581,41.87192,2.0,3.0,739 S Western Ave #3,2200.0,60612,1500.0,APARTMENT,,# 3,1288480000
2060725885,-87.68424,41.877777,2.0,2.0,2304 W Jackson Blvd #4W,2800.0,60612,1400.0,APARTMENT,2593.0,# 4W,1289683000
80824643,-87.68576,41.868767,2.0,2.0,1017 S Western Ave APT 3,2300.0,60612,1300.0,APARTMENT,2105.0,Apt 3,1294311000
2076900255,-87.69944,41.86985,2.0,3.0,2923 W Arthington St #3,2000.0,60612,,APARTMENT,1810.0,# 3,1352848000
443795862,-87.70416,41.881313,1.0,2.0,3110 W Madison St #301,1860.0,60612,,APARTMENT,,# 301,1394898000
440946455,-87.6979,41.883686,1.0,4.0,124 N Mozart St APT 2,2600.0,60612,1250.0,APARTMENT,,Apt 2,1396028000
2056286840,-87.70432,41.881283,1.0,2.0,3121 W Madison St APT 302,1860.0,60612,,APARTMENT,1448.0,Apt 302,1396484000
2102016257,-87.701164,41.867493,1.0,3.0,1124 S Sacramento Blvd,2500.0,60612,915.0,SINGLE_FAMILY,1547.0,,1546494000
2093093464,-87.69807,41.881718,2.0,4.0,2847 W Warren Blvd #1,3100.0,60612,2156.0,APARTMENT,2503.0,# 1,1572116000
63703831,-87.68597,41.87485,2.0,2.0,2357 W Congress Pkwy APT 1,3000.0,60612,1050.0,APARTMENT,2031.0,Apt 1,1735730000
63703801,-87.682594,41.880272,2.0,3.0,2226 W Monroe St APT 1,2800.0,60612,1500.0,APARTMENT,2731.0,Apt 1,1795399000
2107622985,-87.68397,41.892803,1.0,2.0,2255 W Erie St #1,2350.0,60612,1000.0,APARTMENT,2207.0,# 1,1812098000
443916344,-87.68256,41.882397,2.0,2.0,2224 W Warren Blvd #2,2100.0,60612,1100.0,APARTMENT,,# 2,1812587000
2086989156,-87.694855,41.87459,2.0,3.0,2729 W Congress Pkwy APT 4,1800.0,60612,2021.0,APARTMENT,1837.0,Apt 4,1813831000
2083488647,-87.68334,41.868614,1.0,3.0,1011 S Oakley Blvd APT 1F,2000.0,60612,1100.0,APARTMENT,1976.0,Apt 1F,1878008000
2096719197,-87.68581,41.89143,2.0,2.0,522 N Claremont Ave #1,2975.0,60612,1100.0,APARTMENT,2615.0,# 1,1915459000
99346379,-87.70413,41.86739,2.0,3.0,1129 S Troy St UNIT 3,1900.0,60612,1500.0,APARTMENT,1985.0,Unit 3,2040121000
3874622,-87.68167,41.877872,1.0,3.0,2200 W Jackson Blvd,1825.0,60612,,APARTMENT,3659.0,,2140582000
2073498013,-87.69156,41.895027,1.0,1.0,2558 W Superior St #2R,1695.0,60612,440.0,APARTMENT,1418.0,# 2R,2152987000
441052442,-87.69483,41.87771,3.0,3.0,2724 W Jackson Blvd,1850.0,60612,1500.0,APARTMENT,,,2166964000
63696838,-87.69355,41.881756,2.0,3.0,2665 W Warren Blvd #3,2500.0,60612,1200.0,APARTMENT,2407.0,# 3,2264626000
123561517,-87.70552,41.870678,3.0,3.0,805 S Kedzie Ave,2850.0,60612,2258.0,TOWNHOUSE,2704.0,,2423731000
70463561,-87.68835,41.873604,2.0,2.0,2457 W Harrison St UNIT 2,2050.0,60612,1250.0,CONDO,2100.0,Unit 2,2496842000
442740529,-87.70473,41.887547,2.0,3.0,3134 W Carroll Ave,4800.0,60612,10000.0,APARTMENT,,,2506329000
402063935,-87.68807,41.8705,2.0,3.0,2446 W Arthington St #3A,2500.0,60612,1300.0,APARTMENT,,# 3A,2517739000
442507044,-87.68792,41.868153,1.0,3.0,2447 W Fillmore St #1,2000.0,60612,,APARTMENT,,# 1,2863560000
2101705587,-87.67856,41.892876,1.0,3.0,2039 W Erie St APT 3F,2795.0,60612,1150.0,APARTMENT,2481.0,Apt 3F,2910282000
70474039,-87.6811,41.877438,2.0,2.0,301 S Leavitt St APT 3S,2450.0,60612,1570.0,APARTMENT,2625.0,Apt 3S,3084079000
2077714534,-87.70033,41.878563,2.0,2.0,2942 W Adams St #G,1550.0,60612,950.0,APARTMENT,1748.0,# G,3109912000
158776616,-87.67832,41.894283,1.0,2.0,2032 W Huron St,1850.0,60612,,APARTMENT,1780.0,,3120243000
87720420,-87.67757,41.88248,3.0,5.0,2022 W Warren Blvd APT 1W,3250.0,60612,2500.0,APARTMENT,3400.0,Apt 1W,3291546000
60270641,-87.685,41.873646,2.0,2.0,2329 W Harrison St APT 1,2800.0,60612,1200.0,APARTMENT,2077.0,Apt 1,3419832000
2071580451,-87.685005,41.878986,2.0,2.0,2320 W Adams St UNIT 7,3000.0,60612,1500.0,TOWNHOUSE,2477.0,Unit 7,3597160000
2075753546,-87.69667,41.870792,2.0,3.0,2815 W Polk St,1850.0,60612,1300.0,TOWNHOUSE,1982.0,,3728125000
443412325,-87.70004,41.877666,1.0,4.0,2934 W Jackson Blvd #1,2250.0,60612,2574.0,APARTMENT,,# 1,3901660000
443343512,-87.68576,41.8704,1.0,1.0,831 S Western Ave #1C,1425.0,60612,400.0,APARTMENT,,# 1C,4259641000
2120393704,-87.70072,41.88169,1.0,2.0,2951 W Warren Blvd #1,2000.0,60612,1230.0,APARTMENT,1489.0,# 1,4378812000
2060607585,-87.67779,41.893806,1.0,3.0,2017 W Huron St #3,2750.0,60612,1300.0,APARTMENT,2507.0,# 3,4494870000
89889696,-87.69029,41.883194,3.0,3.0,2544 W Washington Blvd #2E,3250.0,60612,2000.0,SINGLE_FAMILY,3194.0,# 2E,4568736000
87724709,-87.704994,41.86747,4.0,3.0,1130 S Troy St #H,1765.0,60612,2000.0,TOWNHOUSE,2620.0,# H,4638658000
2078706711,-87.685875,41.894577,1.0,2.0,2337 W Superior St #3F,1995.0,60612,800.0,APARTMENT,1850.0,# 3F,5105612000
2053555853,-87.68802,41.871788,2.0,3.0,2447 W Lexington St #3,3800.0,60612,1300.0,APARTMENT,2269.0,# 3,5183059000
80841120,-87.705414,41.881645,3.0,3.0,3143 W Warren Blvd #1,2350.0,60612,1250.0,APARTMENT,2244.0,# 1,5389051000
2099742162,-87.69106,41.883186,2.0,3.0,2564 W Washington Blvd #2,2550.0,60612,1800.0,APARTMENT,2445.0,# 2,5951726000
70448829,-87.705894,41.879333,2.0,3.0,3179 W Monroe St APT 1,1750.0,60612,2300.0,APARTMENT,1773.0,Apt 1,6687859000
70465632,-87.684296,41.882374,3.0,5.0,2300 W Warren Blvd APT 3,5600.0,60612,4400.0,APARTMENT,5309.0,Apt 3,6708944000
65571902,-87.68111,41.878002,3.0,4.0,221 S Leavitt St #1,3500.0,60612,2200.0,APARTMENT,3454.0,# 1,6788913000
2112253448,-87.68629,41.890038,1.0,1.0,453 N Western Ave #1,1500.0,60612,900.0,APARTMENT,1813.0,# 1,6916875000
339974434,-87.68229,41.868732,1.0,3.0,2227 W Taylor St APT 2,1900.0,60612,1200.0,APARTMENT,1990.0,Apt 2,7716481000
2060190183,-87.702095,41.885147,1.0,2.0,3017 W Walnut St FLOOR 2,2300.0,60612,1300.0,APARTMENT,1466.0,Floor 2,9564708000
70473982,-87.68117,41.880974,2.0,2.0,1 S Leavitt St UNIT 301,2700.0,60612,1300.0,APARTMENT,2435.0,Unit 301,9764285000
2084353668,-87.69772,41.873123,2.0,3.0,2840 W Flournoy St #3,1800.0,60612,,APARTMENT,1791.0,# 3,9953855000
58369272,-87.68527,41.873688,2.0,2.0,2335 W Harrison St APT 3,2250.0,60612,1200.0,CONDO,2077.0,Apt 3,10896505000
2058430689,-87.676285,41.87293,1.0,1.0,1998 W Ogden Ave,2053.0,60612,,APARTMENT,2191.0,,11346677000
440571430,-87.70595,41.882137,1.0,0.0,3156 W Warren Blvd #304,950.0,60612,,APARTMENT,,# 304,11620344000
2130001274,-87.68334,41.86868,1.0,2.0,1009 S Oakley Blvd APT 2R,1500.0,60612,700.0,APARTMENT,1463.0,Apt 2R,12095174000
2056316978,-87.68552,41.86921,1.0,2.0,2346 W Taylor St #3R,1700.0,60612,,APARTMENT,1764.0,# 3R,12239267000
2109284132,-87.68752,41.870884,2.0,3.0,2433 W Polk St APT 2,1950.0,60612,1250.0,APARTMENT,2365.0,Apt 2,13392602000
2068413918,-87.68553,41.86923,1.0,2.0,2346 W Taylor St #1-R,1750.0,60612,,APARTMENT,1764.0,# 1-R,13398506000
2106871354,-87.68798,41.869583,1.0,1.0,2446 W Taylor St #2,1850.0,60612,850.0,APARTMENT,1705.0,# 2,16423074000
2086625939,-87.68324,41.867916,2.0,3.0,1037 S Oakley Blvd APT 1,2450.0,60612,1400.0,APARTMENT,2446.0,Apt 1,24516950000
2083157803,-87.685684,41.867214,2.0,2.0,1141 S Western Ave #2R,1950.0,60612,,APARTMENT,1985.0,# 2R,27283226000
65559433,-87.65058,41.95563,2.0,2.0,825 W Cuyler Ave UNIT 3W,2850.0,60613,1400.0,APARTMENT,2961.0,Unit 3W,1392000
3715018,,,1.0,0.0,(undisclosed Address),1300.0,60613,325.0,APARTMENT,1400.0,,5793000
2076852637,-87.64568,41.955956,1.0,1.0,4100 N Marine Dr #118885938,2195.0,60613,,APARTMENT,1949.0,# 118885938,18696000
446766008,-87.648796,41.953503,1.0,1.0,3912 N Pine Grove Ave APT 3926-1W,1850.0,60613,545.0,APARTMENT,,Apt 3926-1W,25921000
446750684,-87.66727,41.952785,1.0,1.0,1478 W Byron St #3907-2,1950.0,60613,750.0,APARTMENT,,# 3907-2,25949000
2097092580,-87.67814,41.956642,1.0,2.0,1943 W Warner Ave #1,2400.0,60613,,APARTMENT,2346.0,# 1,77818000
2080407069,-87.65096,41.949383,2.0,4.0,834 W Waveland Ave #2,4250.0,60613,1500.0,APARTMENT,3636.0,# 2,88280000
2106063405,-87.65212,41.961414,2.0,3.0,4347 N Hazel St APT 1,3350.0,60613,1250.0,APARTMENT,3033.0,Apt 1,90232000
2082975270,-87.66511,41.95862,1.0,1.0,4220 N Clark St,1745.0,60613,,APARTMENT,1596.0,,92093000
374900380,-87.66598,41.952656,1.0,2.0,1444-50 W Byron St #5E47C31F9,1995.0,60613,,APARTMENT,,# 5e47c31f9,96134000
65559246,-87.666176,41.956806,1.0,1.0,1445 W Warner Ave,1825.0,60613,800.0,APARTMENT,2630.0,,96565000
2080043434,-87.66729,41.952805,1.0,1.0,3907 N Greenview Ave #2,1950.0,60613,729.0,APARTMENT,1746.0,# 2,98280000
80817257,-87.652504,41.955765,2.0,2.0,934 W Cuyler Ave APT 1A,2500.0,60613,1200.0,APARTMENT,3007.0,Apt 1A,99114000
2077019065,-87.67621,41.95674,1.0,1.0,4121 N Wolcott Ave #3,1425.0,60613,500.0,APARTMENT,1643.0,# 3,101224000
345407745,-87.668564,41.96145,1.0,0.0,4036.5 N Ashland Avenue Gdn,1495.0,60613,,APARTMENT,,,131635000
2065746291,-87.66538,41.953644,2.0,2.0,3933 N Janssen Ave #N3,3395.0,60613,,APARTMENT,2479.0,# N3,131687000
2060617851,-87.66512,41.953594,1.0,2.0,3935 N Janssen Ave #W2,2795.0,60613,,APARTMENT,2149.0,# W2,131720000
3715047,-87.646454,41.94849,1.0,0.0,3620 N Pine Grove Ave APT 211,1600.0,60613,400.0,APARTMENT,1444.0,Apt 211,162287000
2058920879,-87.66997,41.950897,1.0,2.0,3801 N Marshfield Ave #2F,2570.0,60613,740.0,APARTMENT,2261.0,# 2F,175844000
2124433843,-87.6548,41.9572,1.0,1.0,4132 N Sheridan Rd APT 2E,1400.0,60613,520.0,APARTMENT,1555.0,Apt 2E,181800000
113952337,-87.67449,41.95103,1.0,1.0,1800 W Grace St APT 202,2650.0,60613,832.0,CONDO,1754.0,Apt 202,185533000
2082537101,-87.66849,41.94773,1.0,2.0,3623 N Ashland Ave #2,3000.0,60613,1200.0,APARTMENT,2716.0,# 2,185580000
2075732820,-87.6704,41.95088,1.0,2.0,3808 N Marshfield Ave #2,2595.0,60613,740.0,APARTMENT,2249.0,# 2,240464000
60263603,-87.66494,41.94903,3.0,3.0,1420 W Waveland Ave,3700.0,60613,2100.0,TOWNHOUSE,4052.0,,255021000
58360926,-87.66789,41.953358,2.0,2.0,3928 N Greenview Ave #3,6500.0,60613,1700.0,CONDO,3755.0,# 3,257063000
2094887946,-87.67647,41.952995,1.0,3.0,1901 W Larchmont Ave #1,2800.0,60613,1200.0,APARTMENT,2676.0,# 1,259328000
2066667698,-87.654495,41.955376,2.0,2.0,4022 N Sheridan Rd UNIT 4024-3R,2350.0,60613,900.0,APARTMENT,2621.0,Unit 4024-3R,263342000
351441192,-87.670105,41.949505,1.0,2.0,3808.5 N Marshfield Ave #2,2595.0,60613,740.0,APARTMENT,,# 2,268757000
2089135877,-87.65171,41.950714,1.0,3.0,3755 N Fremont St #3N,2100.0,60613,,APARTMENT,2562.0,# 3N,301001000
2070305107,-87.6558,41.957138,1.0,0.0,4119 N Kenmore Ave #110,1095.0,60613,295.0,APARTMENT,1143.0,# 110,304950000
2080766156,-87.65598,41.95153,1.0,2.0,3810 N Kenmore Ave APT 2,2900.0,60613,1100.0,APARTMENT,2212.0,Apt 2,320967000
446425885,-87.66215,41.947372,1.0,2.0,1310 W Addison St #1,2100.0,60613,1100.0,APARTMENT,,# 1,334453000
2062883358,-87.65787,41.95009,1.0,1.0,3736 N Clifton Ave #G,2050.0,60613,615.0,APARTMENT,1916.0,# G,340592000
2060518675,-87.668396,41.95409,3.0,3.0,1521 W Irving Park #1523-1W,3350.0,60613,,APARTMENT,3228.0,# 1523-1W,349713000
440230907,-87.66605,41.950943,1.0,2.0,1446 W Grace St,2800.0,60613,1400.0,APARTMENT,,,351693000
2059007280,-87.64883,41.958775,1.0,0.0,736 W Buena Ave APT 306,1200.0,60613,400.0,APARTMENT,1278.0,Apt 306,488474000
441726987,-87.65238,41.95191,2.0,3.0,3822 N Fremont St #3N,2895.0,60613,600.0,APARTMENT,,# 3N,508811000
2070558495,-87.66955,41.955494,1.0,1.0,4034 N Ashland Ave #W1,1695.0,60613,400.0,APARTMENT,1872.0,# W1,508861000
2087246548,-87.67666,41.94661,1.0,3.0,1911 W Addison St #1,2495.0,60613,1100.0,APARTMENT,2576.0,# 1,509924000
2111500359,-87.669365,41.958084,1.0,0.0,1606 W Berteau Ave APT 2H,1225.0,60613,,APARTMENT,1742.0,Apt 2h,557494000
2102785568,-87.67847,41.956142,1.0,2.0,1950 W Belle Plaine Ave #2,2200.0,60613,,APARTMENT,2196.0,# 2,575485000
351165690,-87.66215,41.946808,1.0,1.0,1307-17 W Addison St #EV-07/3A,2250.0,60613,810.0,APARTMENT,,# EV-07/3A,575528000
2111844574,-87.677765,41.96159,1.0,1.0,1942 W Montrose Ave APT 6,1600.0,60613,700.0,APARTMENT,1240.0,Apt 6,582072000
3706682,-87.650314,41.960842,1.0,2.0,4314 N Clarendon Ave APT 1411,1900.0,60613,,CONDO,2227.0,Apt 1411,597860000
446226387,-87.67788,41.961147,1.0,2.0,4352 N Winchester Ave #4344-3W,1650.0,60613,545.0,APARTMENT,,# 4344-3W,616350000
446181487,-87.64776,41.949768,1.0,2.0,714 W Waveland Ave #720-2E,2500.0,60613,1100.0,APARTMENT,,# 720-2E,661322000
2101455715,-87.66614,41.952698,1.0,2.0,3902 N Janssen Ave APT 2,2570.0,60613,,APARTMENT,2149.0,Apt 2,675881000
3716518,-87.64497,41.94782,1.0,1.0,541 W Addison St APT 3S,2340.0,60613,750.0,APARTMENT,1933.0,Apt 3S,679911000
446087545,-87.66664,41.954597,1.0,1.0,1460 W Irving Park Rd #3,1595.0,60613,1000.0,APARTMENT,,# 3,680435000
2061914575,-87.677,41.961235,1.0,1.0,1923 W Montrose Ave APT 3,1800.0,60613,1200.0,APARTMENT,1626.0,Apt 3,701112000
446001148,-87.655266,41.956745,2.0,2.0,4104 N Sheridan Rd #102,2877.0,60613,1350.0,APARTMENT,,# 102,776213000
2068528532,-87.65644,41.950462,1.0,0.0,3749 N Seminary Ave #3,1400.0,60613,,APARTMENT,2299.0,# 3,778387000
2059072592,-87.65644,41.950394,1.0,1.0,3745 N Seminary Ave UNIT 1,2400.0,60613,,APARTMENT,1652.0,Unit 1,780882000
2098393090,-87.66558,41.947323,1.0,2.0,1436 W Addison St #3,2325.0,60613,,APARTMENT,2249.0,# 3,854767000
2077407329,-87.66001,41.95399,1.0,2.0,3819.5 N Greenview Ave #2E,2545.0,60613,,APARTMENT,2192.0,# 2E,859791000
2056558937,-87.66669,41.95127,1.0,2.0,3819 N Greenview Ave APT 2,2545.0,60613,1200.0,APARTMENT,2169.0,Apt 2,869573000
2067667917,-87.65406,41.950714,2.0,2.0,3757 N Sheffield Ave #412,3800.0,60613,1002.0,APARTMENT,2826.0,# 412,877728000
80848732,-87.65021,41.947124,1.0,2.0,815 W Addison St APT 2R,2575.0,60613,850.0,APARTMENT,2321.0,Apt 2R,908886000
2094539880,-87.656204,41.95335,1.0,1.0,1067 W Dakin St APT 1,1455.0,60613,600.0,APARTMENT,1712.0,Apt 1,1110801000
440264891,-87.65278,41.952488,1.0,1.0,915 W Sheridan Rd UNIT 7,1625.0,60613,800.0,APARTMENT,,Unit 7,1190278000
444768400,-87.65008,41.953342,1.0,1.0,3920 N Broadway St APT 203,1200.0,60613,,SINGLE_FAMILY,,Apt 203,1196969000
60263399,-87.65231,41.955784,2.0,2.0,930 W Cuyler Ave APT 3E,3200.0,60613,,CONDO,2880.0,Apt 3E,1200832000
444496577,-87.668564,41.95029,2.0,2.0,3751 N Ashland Ave #2,2700.0,60613,1600.0,APARTMENT,,# 2,1288218000
444495591,-87.6462,41.94833,1.0,0.0,3616 N Pine Grove Ave APT 124,1050.0,60613,308.0,APARTMENT,,Apt 124,1288480000
2100151337,,,2.0,3.0,(undisclosed Address),2950.0,60613,1500.0,APARTMENT,2962.0,,1291095000
2105687098,,,2.0,3.0,(undisclosed Address),2950.0,60613,1500.0,APARTMENT,2962.0,,1291604000
2055592524,,,1.0,1.0,(undisclosed Address),1450.0,60613,700.0,APARTMENT,2643.0,,1294189000
2079270282,-87.65237,41.95027,1.0,1.0,3738 N Fremont St,2150.0,60613,775.0,APARTMENT,1672.0,,1306109000
2057171077,-87.669945,41.950367,1.0,1.0,1623 W Grace St #25,1625.0,60613,1000.0,APARTMENT,2482.0,# 25,1339087000
2065443780,-87.6631,41.946796,1.0,1.0,1331 W Addison St #WV,2245.0,60613,820.0,APARTMENT,2077.0,# WV,1339102000
444384731,-87.65596,41.94972,1.0,1.0,3720 N Kenmore Ave APT 2,1875.0,60613,,APARTMENT,,Apt 2,1372876000
2086405905,-87.65654,41.95657,1.0,0.0,4070 N Kenmore Ave APT 211,1020.0,60613,240.0,APARTMENT,1365.0,Apt 211,1373527000
2060165080,-87.648315,41.95207,1.0,0.0,3812 N Pine Grove Ave APT 201,1495.0,60613,400.0,APARTMENT,1341.0,Apt 201,1377948000
3714914,-87.645905,41.9504,1.0,1.0,630 W Waveland Ave APT 1D,1950.0,60613,600.0,APARTMENT,1683.0,Apt 1D,1379252000
444346805,-87.65642,41.95486,1.0,1.0,4008 N Kenmore Ave APT 2S,1400.0,60613,,APARTMENT,,Apt 2S,1396669000
2110151820,-87.653244,41.96062,1.0,2.0,920 W Cullom Ave APT 3R,2250.0,60613,999.0,APARTMENT,2367.0,Apt 3R,1403482000
439933854,-87.65028,41.95004,1.0,0.0,815 W Bradley Pl #0B-1BA-400SQFT,1195.0,60613,400.0,APARTMENT,,# 0B-1Ba-400Sqft,1474375000
443994190,-87.65234,41.953873,1.0,1.0,900 W Dakin St #302,2250.0,60613,715.0,APARTMENT,,# 302,1538697000
439230468,-87.67021,41.961876,2.0,2.0,1616 W Montrose Ave,2450.0,60613,1500.0,APARTMENT,,,1574442000
3715779,-87.64418,41.94897,1.0,0.0,3600 N Lake Shore Dr APT 2823,1650.0,60613,695.0,APARTMENT,1626.0,Apt 2823,1625550000
2064226371,-87.647255,41.950027,1.0,1.0,3710 N Pine Grove Ave #4213,1750.0,60613,650.0,APARTMENT,1671.0,# 4213,1721084000
2124908071,-87.66699,41.951885,1.0,2.0,3815 N Greenview Ave APT 3E,2795.0,60613,1000.0,APARTMENT,2017.0,Apt 3E,1729144000
3714460,-87.646675,41.952633,1.0,2.0,647 W Sheridan Rd APT 1E,2275.0,60613,,CONDO,2271.0,Apt 1E,1892936000
2111491297,-87.66008,41.951263,1.0,1.0,3800 N Clark St,1600.0,60613,500.0,APARTMENT,1567.0,,1895344000
3707040,-87.65422,41.956394,2.0,2.0,4063 N Sheridan Rd APT 2S,3450.0,60613,1700.0,APARTMENT,3122.0,Apt 2S,1911677000
2060209003,-87.676796,41.953,1.0,1.0,1909 W Larchmont Ave #1913-1B,1500.0,60613,,APARTMENT,1522.0,# 1913-1B,1980310000
2058050368,-87.64734,41.953674,1.0,1.0,3927 N Pine Grove Ave #1F,1610.0,60613,,APARTMENT,1418.0,# 1F,2090581000
70460015,-87.64857,41.955883,1.0,1.0,732 W Bittersweet Pl APT 1007,1575.0,60613,,APARTMENT,1617.0,Apt 1007,2118361000
345678105,-87.64871,41.95165,1.0,1.0,720 W Grace St #720,1400.0,60613,575.0,APARTMENT,1664.0,# 720,2130349000
2077388348,-87.65405,41.950706,2.0,2.0,3757 N Sheffield Ave #401,3375.0,60613,920.0,APARTMENT,3168.0,# 401,2148521000
2113183544,-87.66738,41.946747,2.0,3.0,1523 W Addison St APT 1,3995.0,60613,1210.0,APARTMENT,3251.0,Apt 1,2153262000
2063315348,-87.64533,41.951298,1.0,1.0,3728 N Lake Shore Dr #402,2875.0,60613,731.0,APARTMENT,1790.0,# 402,2168811000
341356336,-87.67721,41.96123,1.0,2.0,1927 W Montrose Ave #1929-1S,2450.0,60613,1150.0,APARTMENT,2580.0,# 1929-1S,2378023000
2084450932,-87.65577,41.95601,2.0,3.0,4051 N Kenmore Ave #4051-GS,2795.0,60613,1575.0,APARTMENT,3014.0,# 4051-GS,2445222000
2072048972,-87.651566,41.96208,1.0,0.0,840 W Montrose Ave #202,1050.0,60613,300.0,APARTMENT,1115.0,# 202,2464048000
3706956,-87.65271,41.95742,2.0,2.0,4118 N Broadway St APT 3,2700.0,60613,1150.0,APARTMENT,2664.0,Apt 3,2505578000
2101872452,-87.66957,41.96131,1.0,0.0,4350 N Ashland Ave APT 303,1015.0,60613,385.0,APARTMENT,1135.0,Apt 303,2520814000
2094690620,-87.65535,41.952385,1.0,2.0,3841 N Kenmore Ave #1,2890.0,60613,1300.0,APARTMENT,2217.0,# 1,2921784000
2102991689,-87.65216,41.947613,1.0,1.0,3608 N Fremont St #2,1650.0,60613,,APARTMENT,1584.0,# 2,3296524000
2102356833,-87.65531,41.951485,1.0,3.0,3809 N Kenmore Ave APT 1,2800.0,60613,1250.0,APARTMENT,2590.0,Apt 1,3629021000
443323901,-87.64788,41.952908,1.0,1.0,3901 N Pine Grove Ave #3,1610.0,60613,600.0,APARTMENT,,# 3,4321616000
443286722,-87.65838,41.94954,1.0,1.0,4216-26 N Clark St #42243,1845.0,60613,700.0,APARTMENT,,# 42243,4397748000
443280881,-87.67624,41.956676,1.0,1.0,4115 N Wolcott Ave APT 3,1495.0,60613,500.0,APARTMENT,,Apt 3,4409182000
443278929,,,1.0,1.0,(undisclosed Address),1900.0,60613,650.0,APARTMENT,,,4410919000
3715091,-87.64646,41.9485,1.0,0.0,3620 N Pine Grove Ave APT 411,1350.0,60613,500.0,APARTMENT,1593.0,Apt 411,4427823000
2056829661,-87.66511,41.958652,1.0,1.0,4222 N Clark St #30,1945.0,60613,,APARTMENT,1871.0,# 30,4574492000
443196217,-87.66023,41.951874,1.0,1.0,4220-26 N Clark St #24-3,1845.0,60613,,APARTMENT,,# 24-3,4825677000
2091966181,-87.66503,41.95871,1.0,1.0,4224 N Clark St #3,1895.0,60613,,APARTMENT,1871.0,# 3,4963952000
2109369568,,,1.0,0.0,(undisclosed Address),1250.0,60613,,APARTMENT,1585.0,,5005613000
3706547,-87.65571,41.954933,1.0,2.0,4011 N Kenmore Ave APT G2,2200.0,60613,1000.0,APARTMENT,2162.0,Apt G2,5582738000
2112880984,,,1.0,0.0,(undisclosed Address),1000.0,60613,,APARTMENT,1584.0,,5778644000
2102225797,,,1.0,1.0,(undisclosed Address),1650.0,60613,800.0,APARTMENT,1809.0,,6218200000
442721962,-87.6685,41.947742,1.0,2.0,3623 N Ashland Ave #3623,3210.0,60613,1198.0,APARTMENT,,# 3623,6312767000
2119123866,-87.65482,41.951912,3.0,5.0,3822 N Sheffield Ave #1,5495.0,60613,,APARTMENT,3411.0,# 1,6334876000
2069901483,-87.6639,41.95499,1.0,0.0,1338 W Irving Park Rd #1,2100.0,60613,800.0,APARTMENT,1784.0,# 1,6346514000
2085491829,-87.652916,41.948902,1.0,1.0,923 W Waveland Ave APT 3B,2150.0,60613,600.0,APARTMENT,1594.0,Apt 3B,6994198000
352458829,-87.676956,41.947117,2.0,2.0,1918 W Addison St FLOOR 1,2500.0,60613,,APARTMENT,,Floor 1,7010787000
2127387459,-87.65293,41.953968,1.0,1.0,918 W Dakin St APT 321,1481.0,60613,,APARTMENT,1418.0,Apt 321,7339852000
2123965982,-87.65393,41.947517,1.0,3.0,950 W Addison St APT 3,3399.0,60613,1500.0,SINGLE_FAMILY,2729.0,Apt 3,7358404000
377774849,-87.65034,41.94927,1.0,0.0,816 W Waveland Ave #2E4EA59C9,1395.0,60613,,APARTMENT,,# 2e4ea59c9,7510132000
2095011474,-87.65273,41.96206,2.0,2.0,906 W Montrose Ave APT 2,2700.0,60613,1400.0,APARTMENT,2913.0,Apt 2,7540917000
2055939386,-87.65161,41.960346,1.0,1.0,808-12 W Junior Ter #907,1425.0,60613,725.0,APARTMENT,1725.0,# 907,7559139000
65550250,,,1.0,1.0,(undisclosed Address),1795.0,60613,600.0,APARTMENT,1711.0,,7951908000
2093283966,-87.65463,41.949234,2.0,2.0,3702 N Sheffield Ave APT 1,2400.0,60613,,APARTMENT,2663.0,Apt 1,8396333000
